"pr_rem";"group";"variant";"value"
89.786;"mammals";"global2000";99.8557970263032
89.684;"mammals";"global2000";99.852414487414
89.578;"mammals";"global2000";99.8488761737076
89.478;"mammals";"global2000";99.844981803276
89.377;"mammals";"global2000";99.8415992643867
89.267;"mammals";"global2000";99.8377494010458
89.166;"mammals";"global2000";99.8345003834285
89.076;"mammals";"global2000";99.831028830358
88.986;"mammals";"global2000";99.8275350237422
88.891;"mammals";"global2000";99.8235071320387
88.794;"mammals";"global2000";99.8191231836099
88.707;"mammals";"global2000";99.8151397989971
88.617;"mammals";"global2000";99.8108671182949
88.522;"mammals";"global2000";99.8065499305021
88.428;"mammals";"global2000";99.8023440104359
88.329;"mammals";"global2000";99.7977597800993
88.229;"mammals";"global2000";99.7926192111295
88.137;"mammals";"global2000";99.7883910375181
88.045;"mammals";"global2000";99.7836955394548
87.953;"mammals";"global2000";99.7786439846663
87.858;"mammals";"global2000";99.7736591905138
87.756;"mammals";"global2000";99.7673614371873
87.66;"mammals";"global2000";99.7614865012218
87.568;"mammals";"global2000";99.7553890298032
87.473;"mammals";"global2000";99.749180290658
87.38;"mammals";"global2000";99.7440174681429
87.28;"mammals";"global2000";99.7374304187271
87.174;"mammals";"global2000";99.7300422416797
87.063;"mammals";"global2000";99.7222312472711
86.943;"mammals";"global2000";99.7157554655819
86.794;"mammals";"global2000";99.7101253186151
86.638;"mammals";"global2000";99.7042503826497
86.528;"mammals";"global2000";99.6987315034094
86.434;"mammals";"global2000";99.6917661437232
86.331;"mammals";"global2000";99.6854016297606
86.243;"mammals";"global2000";99.6802833143362
86.148;"mammals";"global2000";99.6743416177348
86.047;"mammals";"global2000";99.6678658360456
85.944;"mammals";"global2000";99.6614345614471
85.836;"mammals";"global2000";99.6536458205838
85.733;"mammals";"global2000";99.6457013049033
85.621;"mammals";"global2000";99.6368889009552
85.51;"mammals";"global2000";99.6281432576431
85.401;"mammals";"global2000";99.6193531072402
85.287;"mammals";"global2000";99.6109190135626
85.178;"mammals";"global2000";99.602551680521
85.068;"mammals";"global2000";99.5932496985757
84.956;"mammals";"global2000";99.5843927875369
84.845;"mammals";"global2000";99.5758696796779
84.735;"mammals";"global2000";99.5670350221846
84.622;"mammals";"global2000";99.5570431803342
84.511;"mammals";"global2000";99.5474073952091
84.399;"mammals";"global2000";99.5377938636294
84.289;"mammals";"global2000";99.5282248391402
84.183;"mammals";"global2000";99.5189006036496
84.08;"mammals";"global2000";99.5099324248843
83.97;"mammals";"global2000";99.5000741043059
83.862;"mammals";"global2000";99.4903938120901
83.761;"mammals";"global2000";99.4817149294139
83.648;"mammals";"global2000";99.4712112560212
83.535;"mammals";"global2000";99.4589495525479
83.427;"mammals";"global2000";99.4482010901566
83.327;"mammals";"global2000";99.439010375938
83.227;"mammals";"global2000";99.4297751546287
83.118;"mammals";"global2000";99.4191824670547
83.011;"mammals";"global2000";99.4086342865713
82.904;"mammals";"global2000";99.3989762479009
82.792;"mammals";"global2000";99.3875601791499
82.683;"mammals";"global2000";99.3772567876651
82.577;"mammals";"global2000";99.3679325521745
82.466;"mammals";"global2000";99.3576069071443
82.354;"mammals";"global2000";99.3473480227502
82.237;"mammals";"global2000";99.336265757179
82.124;"mammals";"global2000";99.3244046175216
81.999;"mammals";"global2000";99.3086046003419
81.878;"mammals";"global2000";99.2950744447851
81.763;"mammals";"global2000";99.283858657942
81.652;"mammals";"global2000";99.2723535750098
81.537;"mammals";"global2000";99.2611822952574
81.424;"mammals";"global2000";99.2504560864113
81.317;"mammals";"global2000";99.2395741027481
81.209;"mammals";"global2000";99.229248457718
81.101;"mammals";"global2000";99.2191898552317
80.992;"mammals";"global2000";99.2096653378333
80.885;"mammals";"global2000";99.1989836360779
80.778;"mammals";"global2000";99.1885467233212
80.676;"mammals";"global2000";99.1784658672896
80.579;"mammals";"global2000";99.1692306459803
80.474;"mammals";"global2000";99.1585711977703
80.372;"mammals";"global2000";99.1475111857445
80.267;"mammals";"global2000";99.1372523013504
80.166;"mammals";"global2000";99.1270601775922
80.059;"mammals";"global2000";99.1156886159318
79.945;"mammals";"global2000";99.101602121742
79.837;"mammals";"global2000";99.0903863348989
79.726;"mammals";"global2000";99.0776350534285
79.613;"mammals";"global2000";99.0629032064243
79.506;"mammals";"global2000";99.0501964320445
79.394;"mammals";"global2000";99.0347302180446
79.278;"mammals";"global2000";99.0196645678605
79.171;"mammals";"global2000";99.0080482172017
79.063;"mammals";"global2000";98.9960535562722
78.958;"mammals";"global2000";98.9834135425284
78.856;"mammals";"global2000";98.9711518390552
78.755;"mammals";"global2000";98.95875661431
78.653;"mammals";"global2000";98.9466729391993
78.549;"mammals";"global2000";98.9342554609087
78.439;"mammals";"global2000";98.9213706581663
78.332;"mammals";"global2000";98.9091534617837
78.222;"mammals";"global2000";98.8948444321406
78.11;"mammals";"global2000";98.8785993440544
77.994;"mammals";"global2000";98.8609077755222
77.88;"mammals";"global2000";98.8467100136058
77.77;"mammals";"global2000";98.8330908438677
77.656;"mammals";"global2000";98.8177136440491
77.545;"mammals";"global2000";98.80229193714
77.434;"mammals";"global2000";98.7880496681328
77.316;"mammals";"global2000";98.7721606367718
77.205;"mammals";"global2000";98.7575400574942
77.089;"mammals";"global2000";98.7392698967835
76.978;"mammals";"global2000";98.7234031189678
76.866;"mammals";"global2000";98.707113523791
76.753;"mammals";"global2000";98.6894219552588
76.638;"mammals";"global2000";98.672175457633
76.527;"mammals";"global2000";98.6572878358115
76.412;"mammals";"global2000";98.6395740137339
76.299;"mammals";"global2000";98.6224165302895
76.187;"mammals";"global2000";98.6041241160335
76.072;"mammals";"global2000";98.5862990262293
75.963;"mammals";"global2000";98.5699426704165
75.849;"mammals";"global2000";98.5529854688799
75.734;"mammals";"global2000";98.5351381255305
75.62;"mammals";"global2000";98.5168902183651
75.502;"mammals";"global2000";98.4978189300227
75.383;"mammals";"global2000";98.4793707409495
75.269;"mammals";"global2000";98.4628586103195
75.159;"mammals";"global2000";98.445767887511
75.045;"mammals";"global2000";98.4274977268003
74.925;"mammals";"global2000";98.4065571406508
74.809;"mammals";"global2000";98.3868627530395
74.695;"mammals";"global2000";98.368258789149
74.582;"mammals";"global2000";98.3472959494541
74.465;"mammals";"global2000";98.3265556452125
74.357;"mammals";"global2000";98.3084190057738
74.243;"mammals";"global2000";98.290482648243
74.131;"mammals";"global2000";98.2696755833655
74.018;"mammals";"global2000";98.2491133074865
73.903;"mammals";"global2000";98.2300197655988
73.791;"mammals";"global2000";98.2091681936307
73.677;"mammals";"global2000";98.1898743698352
73.557;"mammals";"global2000";98.167442796149
73.443;"mammals";"global2000";98.1482379865347
73.327;"mammals";"global2000";98.1277647248371
73.215;"mammals";"global2000";98.1075139985926
73.093;"mammals";"global2000";98.0832131270993
72.978;"mammals";"global2000";98.0625840905843
72.857;"mammals";"global2000";98.0397742066277
72.739;"mammals";"global2000";98.0193677055659
72.622;"mammals";"global2000";97.9960014829762
72.505;"mammals";"global2000";97.9732583596555
72.386;"mammals";"global2000";97.9503817150629
72.269;"mammals";"global2000";97.9285732406458
72.148;"mammals";"global2000";97.9053182857827
72.032;"mammals";"global2000";97.8820855844648
71.912;"mammals";"global2000";97.8600100675039
71.795;"mammals";"global2000";97.8378455363616
71.679;"mammals";"global2000";97.8172164998467
71.559;"mammals";"global2000";97.793516474077
71.444;"mammals";"global2000";97.7721085634758
71.327;"mammals";"global2000";97.7472736068946
71.209;"mammals";"global2000";97.7234178063078
71.087;"mammals";"global2000";97.7015425712547
70.967;"mammals";"global2000";97.6766186004922
70.853;"mammals";"global2000";97.6540312519889
70.732;"mammals";"global2000";97.6281281252322
70.617;"mammals";"global2000";97.6031819009245
70.5;"mammals";"global2000";97.5761215898111
70.381;"mammals";"global2000";97.5499514205105
70.261;"mammals";"global2000";97.524537871751
70.141;"mammals";"global2000";97.4993913655353
70.025;"mammals";"global2000";97.4748457050434
69.909;"mammals";"global2000";97.4498104665544
69.793;"mammals";"global2000";97.4252870596078
69.676;"mammals";"global2000";97.4002740746641
69.562;"mammals";"global2000";97.3739036234557
69.44;"mammals";"global2000";97.3478224683365
69.321;"mammals";"global2000";97.3201168044086
69.201;"mammals";"global2000";97.2911649419427
69.08;"mammals";"global2000";97.2624801220206
68.963;"mammals";"global2000";97.2354865715431
68.844;"mammals";"global2000";97.2070020335289
68.726;"mammals";"global2000";97.178740030968
68.608;"mammals";"global2000";97.1493430975955
68.494;"mammals";"global2000";97.1227723644792
68.373;"mammals";"global2000";97.0931751491988
68.255;"mammals";"global2000";97.0660703309947
68.136;"mammals";"global2000";97.0388319915187
68.021;"mammals";"global2000";97.0146868948425
67.9;"mammals";"global2000";96.9862468639191
67.784;"mammals";"global2000";96.9587637354444
67.67;"mammals";"global2000";96.932393284236
67.546;"mammals";"global2000";96.8965873298104
67.416;"mammals";"global2000";96.8500329129935
67.296;"mammals";"global2000";96.8194787952642
67.173;"mammals";"global2000";96.7859427024616
67.048;"mammals";"global2000";96.7520282993885
66.928;"mammals";"global2000";96.7193378413081
66.81;"mammals";"global2000";96.6914318954724
66.693;"mammals";"global2000";96.6611003131963
66.575;"mammals";"global2000";96.630813238011
66.461;"mammals";"global2000";96.6021951787248
66.336;"mammals";"global2000";96.5684365504689
66.223;"mammals";"global2000";96.5389506029152
66.096;"mammals";"global2000";96.5018094357702
65.978;"mammals";"global2000";96.4680063004237
65.852;"mammals";"global2000";96.4345814753476
65.731;"mammals";"global2000";96.4016239747235
65.605;"mammals";"global2000";96.3619681569568
65.482;"mammals";"global2000";96.3254500890809
65.356;"mammals";"global2000";96.2883311754812
65.236;"mammals";"global2000";96.2566643804857
65.109;"mammals";"global2000";96.2210809615134
64.987;"mammals";"global2000";96.1875226151653
64.867;"mammals";"global2000";96.1521839851916
64.746;"mammals";"global2000";96.1163335236753
64.628;"mammals";"global2000";96.0829754592353
64.502;"mammals";"global2000";96.0465909126312
64.379;"mammals";"global2000";96.0087376320358
64.253;"mammals";"global2000";95.9730206917915
64.129;"mammals";"global2000";95.9367029058234
64.004;"mammals";"global2000";95.8973808912367
63.879;"mammals";"global2000";95.8565456355678
63.75;"mammals";"global2000";95.814530941997
63.624;"mammals";"global2000";95.7732283618764
63.506;"mammals";"global2000";95.738401563445
63.38;"mammals";"global2000";95.6993688449475
63.254;"mammals";"global2000";95.6579772506456
63.128;"mammals";"global2000";95.6159625570747
63.004;"mammals";"global2000";95.5762177251269
62.878;"mammals";"global2000";95.5314213383905
62.745;"mammals";"global2000";95.4814176220484
62.614;"mammals";"global2000";95.4303902426214
62.485;"mammals";"global2000";95.3780499040204
62.362;"mammals";"global2000";95.3375261979862
62.237;"mammals";"global2000";95.2949106586915
62.11;"mammals";"global2000";95.2500030042285
61.978;"mammals";"global2000";95.1986418216218
61.845;"mammals";"global2000";95.1484600769171
61.725;"mammals";"global2000";95.1087152449692
61.595;"mammals";"global2000";95.0660329450386
61.472;"mammals";"global2000";95.0235509270159
61.344;"mammals";"global2000";94.9759060864781
61.214;"mammals";"global2000";94.9289288523
61.088;"mammals";"global2000";94.88491133965
60.961;"mammals";"global2000";94.8373777668388
60.838;"mammals";"global2000";94.7939610999126
60.713;"mammals";"global2000";94.7493649950841
60.58;"mammals";"global2000";94.7036784665349
60.453;"mammals";"global2000";94.6584592624373
60.323;"mammals";"global2000";94.6114597747139
60.192;"mammals";"global2000";94.5600095779259
60.064;"mammals";"global2000";94.5125205122053
59.933;"mammals";"global2000";94.4641190511266
59.8;"mammals";"global2000";94.4164297034982
59.672;"mammals";"global2000";94.3693412015935
59.546;"mammals";"global2000";94.3220301642355
59.423;"mammals";"global2000";94.2794813855769
59.287;"mammals";"global2000";94.2251159743514
59.157;"mammals";"global2000";94.1743111303777
59.025;"mammals";"global2000";94.1230389619521
58.905;"mammals";"global2000";94.0792884918461
58.777;"mammals";"global2000";94.0311985804018
58.644;"mammals";"global2000";93.9797928907043
58.513;"mammals";"global2000";93.9239142383968
58.38;"mammals";"global2000";93.8663220630994
58.25;"mammals";"global2000";93.8120011589646
58.115;"mammals";"global2000";93.7525396858599
57.988;"mammals";"global2000";93.7045387885971
57.853;"mammals";"global2000";93.6447657658579
57.714;"mammals";"global2000";93.5694152613923
57.58;"mammals";"global2000";93.5105991411021
57.458;"mammals";"global2000";93.4657805008204
57.324;"mammals";"global2000";93.4083441003403
57.196;"mammals";"global2000";93.3539564355695
57.061;"mammals";"global2000";93.2995465172533
56.928;"mammals";"global2000";93.2444467390322
56.797;"mammals";"global2000";93.1889909040858
56.665;"mammals";"global2000";93.1317547855136
56.531;"mammals";"global2000";93.0732502148579
56.395;"mammals";"global2000";93.0108957808612
56.261;"mammals";"global2000";92.9541492402862
56.13;"mammals";"global2000";92.89664607917
55.994;"mammals";"global2000";92.8329119253634
55.859;"mammals";"global2000";92.7677312911106
55.727;"mammals";"global2000";92.7091154527284
55.593;"mammals";"global2000";92.648986373264
55.459;"mammals";"global2000";92.5872105314458
55.32;"mammals";"global2000";92.5252344077196
55.183;"mammals";"global2000";92.4589856032914
55.045;"mammals";"global2000";92.3912680648716
54.907;"mammals";"global2000";92.3204127765614
54.774;"mammals";"global2000";92.2612183460007
54.638;"mammals";"global2000";92.1943464423034
54.501;"mammals";"global2000";92.1319920083067
54.365;"mammals";"global2000";92.0640074273432
54.235;"mammals";"global2000";92.000718344443
54.095;"mammals";"global2000";91.9334236233845
53.957;"mammals";"global2000";91.8678646788613
53.823;"mammals";"global2000";91.8042417927812
53.688;"mammals";"global2000";91.7368580575414
53.555;"mammals";"global2000";91.6732351714613
53.422;"mammals";"global2000";91.6080545372085
53.285;"mammals";"global2000";91.5390908002508
53.149;"mammals";"global2000";91.4695262175693
53.01;"mammals";"global2000";91.4050799503122
52.871;"mammals";"global2000";91.3285055008538
52.734;"mammals";"global2000";91.2576502125435
52.597;"mammals";"global2000";91.1862385856002
52.461;"mammals";"global2000";91.1124013222166
52.321;"mammals";"global2000";91.0399882857337
52.183;"mammals";"global2000";90.9653721482637
52.046;"mammals";"global2000";90.8921357306039
51.91;"mammals";"global2000";90.8175195931339
51.769;"mammals";"global2000";90.7399882412266
